lei,activity_year,action_taken,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,loan_purpose,occupancy_type,lien_status,loan_type,county_code,aus_1,construction_method,total_units,submission_of_application,initially_payable_to_institution,conforming_loan_limit,amortization,interest_only_payment,balloon_payment,negative_amortization,has_co_applicant,loan_amount,income,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,open_end_line_of_credit,reverse_mortgage,business_or_commercial_purpose
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,215000,75000,255000,85.998,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,185000,46000,185000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,265000,132000,375000,70.104,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,95000,162000,125000,72.618,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,135000,146000,155000,90.079,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,32,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,135000,43000,155000,88.587,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,295000,89000,355000,83.298,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,135000,61000,155000,85.724,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,205000,63000,255000,82.155,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,205000,67000,235000,84.381,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,162000,405000,75.818,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,185000,50000,315000,57.022,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,1,225000,32000,245000,89.071,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,115000,137000,185000,61.657,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12011,3,1,1,2,1,C,1,2,2,2,0,295000,79000,325000,89.031,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,145000,64000,195000,77.519,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,85000,265000,92.055,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,245000,122000,245000,97.0,41,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,135000,108000,195000,67.987,47,2,2,2
549300EXAMPLE000001,2024,3,,,,,31,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,1,695000,164000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,3,1,1,1,1,C,1,2,2,2,1,355000,155000,475000,76.085,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,80000,275000,91.919,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,1,285000,91000,315000,92.799,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,245000,102000,305000,80.803,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,455000,134000,475000,97.0,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,365000,129000,415000,88.353,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,445000,80000,535000,83.266,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,2,1,1,2,1,C,1,2,2,2,1,205000,196000,285000,73.186,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,195000,77000,225000,83.682,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,155000,58000,225000,68.867,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,155000,191000,185000,80.641,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,125000,96000,175000,74.356,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,875000,147000,905000,97.0,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,365000,112000,435000,82.532,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,215000,151000,255000,83.546,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,335000,73000,355000,93.86,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,495000,49000,515000,97.0,42,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,105000,84000,115000,93.4,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,185000,64000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,115000,115000,135000,81.482,38,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,135000,107000,155000,90.617,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,355000,90000,395000,88.581,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,395000,99000,525000,74.779,,2,2,2
549300EXAMPLE000001,2024,3,4,3,,,31,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,135000,116000,155000,92.377,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,285000,63000,335000,82.677,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,375000,57000,385000,97.0,39,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,415000,56000,425000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,615000,76000,825000,74.564,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,335000,108000,475000,70.087,37,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,275000,63000,295000,93.458,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,42000,325000,68.627,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,335000,44000,345000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,325000,127000,435000,75.776,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,125000,85000,135000,91.386,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,335000,105000,465000,72.827,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,215000,86000,255000,83.047,49,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,195000,103000,,,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,57000,195000,86.223,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,62000,285000,65.13,39,2,2,2
549300EXAMPLE000001,2024,3,4,3,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,285000,47000,295000,97.0,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,1,125000,96000,135000,89.584,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,195000,117000,265000,71.509,,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,185000,80000,225000,85.202,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,145000,162000,155000,90.733,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,285000,57000,335000,86.642,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,395000,38000,515000,77.146,36,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,185000,144000,245000,73.972,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,2,1,C,1,2,2,2,0,195000,65000,255000,74.613,37,2,2,2
549300EXAMPLE000001,2024,3,4,9,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,175000,93000,185000,93.898,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,295000,78000,305000,97.0,44,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,0,265000,75000,305000,84.926,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,285000,82000,335000,84.262,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,655000,81000,675000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,505000,56000,535000,94.772,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,135000,110000,195000,68.146,38,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,315000,46000,345000,93.139,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,335000,116000,425000,78.313,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,205000,180000,235000,88.884,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,97000,325000,73.398,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,215000,92000,255000,85.076,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,225000,96000,285000,79.125,41,2,2,2
549300EXAMPLE000001,2024,3,2,3,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,205000,133000,245000,86.579,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,425000,123000,435000,97.0,47,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,555000,203000,615000,89.909,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,395000,90000,715000,54.851,38,2,2,2
549300EXAMPLE000001,2024,3,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,335000,195000,,,,2,2,2
549300EXAMPLE000001,2024,3,4,9,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,585000,59000,625000,94.974,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,2,12086,3,1,1,2,1,C,1,2,2,2,0,265000,102000,275000,94.693,45,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,305000,83000,365000,85.813,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,1,195000,68000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,295000,48000,355000,83.899,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,110000,315000,70.809,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,545000,117000,565000,97.0,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,175000,135000,235000,73.963,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,245000,146000,325000,75.332,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,285000,168000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,255000,94000,325000,78.771,40,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,145000,215000,97.0,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,77000,485000,75.994,45,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,195000,129000,265000,73.49,36,2,2,2
549300EXAMPLE000001,2024,3,9,3,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,205000,137000,235000,87.597,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,385000,79000,,,,2,2,2
549300EXAMPLE000001,2024,3,1,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,345000,125000,455000,76.269,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,305000,121000,325000,91.949,40,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,3,1,1,1,1,C,1,2,2,2,0,815000,48000,855000,95.632,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,345000,64000,355000,97.0,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,155000,156000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,335000,74000,,,,2,2,2
549300EXAMPLE000001,2024,3,3,9,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,225000,67000,245000,93.476,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,305000,79000,315000,97.0,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,275000,49000,295000,91.848,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,295000,107000,345000,84.735,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,305000,144000,345000,89.555,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,265000,50000,285000,95.835,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,215000,56000,245000,86.966,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,485000,94000,515000,94.469,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,285000,45000,395000,71.938,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,71000,325000,75.144,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,155000,40000,175000,85.574,42,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,305000,80000,375000,82.367,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,0,235000,132000,265000,89.204,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,1,245000,84000,355000,69.708,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,295000,97000,355000,82.936,38,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12099,3,1,1,1,1,C,1,2,2,2,0,185000,200000,185000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,41000,275000,89.245,40,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,1,375000,87000,385000,97.0,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,195000,186000,215000,101.068,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,105000,59000,145000,69.419,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,76000,285000,91.396,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,115000,91000,145000,80.921,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,255000,69000,285000,90.2,,2,2,2
549300EXAMPLE000001,2024,3,1,9,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,345000,74000,435000,78.733,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,645000,95000,665000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,124000,255000,74.86,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,415000,106000,485000,85.101,36,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,235000,153000,245000,96.639,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,225000,49000,265000,84.504,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,135000,121000,155000,90.093,45,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,215000,68000,255000,87.224,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,325000,56000,445000,72.649,38,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,177000,335000,75.435,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,185000,57000,255000,72.781,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,245000,104000,265000,90.988,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,335000,72000,345000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,125000,70000,135000,97.0,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,145000,67000,175000,84.782,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,165000,109000,185000,88.987,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,295000,110000,365000,80.994,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,335000,42000,405000,81.162,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,115000,88000,165000,71.657,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,155000,105000,185000,88.186,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,96000,225000,88.971,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,505000,110000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,465000,142000,545000,85.33,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,225000,147000,235000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,505000,31000,555000,91.444,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,305000,104000,315000,95.566,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,295000,113000,435000,68.822,,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,355000,82000,415000,83.535,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,1,185000,176000,225000,83.658,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,145000,79000,175000,86.192,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12099,2,1,1,1,1,C,1,2,2,2,0,205000,114000,225000,92.213,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,215000,95000,225000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,245000,255000,87.755,,2,2,2
549300EXAMPLE000001,2024,3,6,3,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,335000,79000,345000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,31,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,1,155000,46000,165000,91.879,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,465000,98000,495000,94.164,36,2,2,2
549300EXAMPLE000001,2024,3,4,9,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,385000,82000,405000,93.4,41,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,85000,455000,68.307,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,225000,56000,255000,84.741,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,325000,51000,425000,76.548,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,295000,125000,355000,82.067,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,215000,64000,265000,80.946,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,425000,86000,455000,93.496,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,145000,75000,145000,97.0,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,315000,64000,325000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,335000,46000,345000,97.0,37,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,445000,108000,465000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,175000,59000,215000,82.932,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,112000,235000,97.0,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,595000,102000,675000,87.515,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,61000,265000,68.001,44,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,275000,124000,295000,92.834,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,0,105000,107000,145000,76.031,,2,2,2
